timestamp,robot_x_m,robot_y_m,robot_heading_deg,region_id,grid_row,grid_column,path_segment,patrol_loop,risk_score,risk_level,state_confidence,uncertainty_score,uncertainty_level,dominant_risk,action_permission,safety_action,safety_policy,robot_action_mode,action_priority,motion_command,perception_command,actuator_command,operator_notification,execution_guard,command_status,uncertainty_case
2026-08-06 01:00,31.1,10.4,90,R01C02,1,2,row_1,4,59.0,中,0.68,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C02@(31.1,10.4); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-06 02:00,51.5,10.8,90,R01C03,1,3,row_1,4,10.6,很低,0.96,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C03 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-06 03:00,71.2,11.0,90,R01C04,1,4,row_1,4,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-06 04:00,90.3,11.0,90,R01C05,1,5,row_1,4,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-06 05:00,109.3,10.7,90,R01C06,1,6,row_1,4,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-06 06:00,108.6,30.3,270,R02C06,2,6,row_2,4,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-06 07:00,88.6,29.8,270,R02C05,2,5,row_2,4,45.0,中,0.07,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R02C05@(88.6,29.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-06 08:00,69.2,29.3,270,R02C04,2,4,row_2,4,33.0,低,0.66,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-06 09:00,50.2,29.1,270,R02C03,2,3,row_2,4,45.0,中,0.39,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R02C03@(50.2,29.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-06 10:00,31.1,29.0,270,R02C02,2,2,row_2,4,45.0,中,0.41,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R02C02@(31.1,29.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-06 11:00,11.5,29.2,270,R02C01,2,1,row_2,4,69.2,中高,0.79,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C01,verify_soil_moisture_next_pass,send_irrigation_alert,R02C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-06 12:00,11.2,49.6,90,R03C01,3,1,row_3,4,78.3,中高,0.92,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C01,verify_soil_moisture_next_pass,send_irrigation_alert,R03C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-06 13:00,30.3,50.1,90,R03C02,3,2,row_3,4,80.4,高,0.95,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C02,verify_soil_moisture_next_pass,send_irrigation_alert,R03C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-06 14:00,49.3,50.6,90,R03C03,3,3,row_3,4,80.5,高,0.96,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C03,verify_soil_moisture_next_pass,send_irrigation_alert,R03C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-06 15:00,68.6,50.9,90,R03C04,3,4,row_3,4,80.6,高,0.97,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C04,verify_soil_moisture_next_pass,send_irrigation_alert,R03C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-06 16:00,88.6,51.0,90,R03C05,3,5,row_3,4,76.4,中高,0.92,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R03C05@(88.6,51.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R03C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-06 17:00,109.2,50.9,90,R03C06,3,6,row_3,4,80.3,高,0.97,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C06,verify_soil_moisture_next_pass,send_irrigation_alert,R03C06 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-06 18:00,110.3,70.5,270,R04C06,4,6,row_4,4,76.2,中高,0.91,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R04C06@(110.3,70.5); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-06 19:00,91.1,70.1,270,R04C05,4,5,row_4,4,73.5,中高,0.88,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R04C05@(91.1,70.1); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-06 20:00,71.5,69.6,270,R04C04,4,4,row_4,4,72.3,中高,0.86,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R04C04@(71.5,69.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-06 21:00,51.1,69.2,270,R04C03,4,3,row_4,4,70.0,中高,0.83,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R04C03@(51.1,69.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-06 22:00,30.3,69.0,270,R04C02,4,2,row_4,4,69.2,中高,0.82,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R04C02@(30.3,69.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-06 23:00,9.2,69.1,270,R04C01,4,1,row_4,4,68.8,中高,0.81,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R04C01@(9.2,69.1); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C01 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-07 00:00,8.6,9.4,90,R01C01,1,1,row_1,5,67.7,中高,0.80,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C01@(8.6,9.4); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C01 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-07 01:00,28.6,9.8,90,R01C02,1,2,row_1,5,67.0,中高,0.79,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C02@(28.6,9.8); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-07 02:00,49.3,10.3,90,R01C03,1,3,row_1,5,66.2,中高,0.78,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C03@(49.3,10.3); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-07 03:00,70.3,10.7,90,R01C04,1,4,row_1,5,67.2,中高,0.79,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C04@(70.3,10.7); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-07 04:00,91.2,11.0,90,R01C05,1,5,row_1,5,76.6,中高,0.92,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R01C05,verify_soil_moisture_next_pass,send_irrigation_alert,R01C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 05:00,111.5,11.0,90,R01C06,1,6,row_1,5,73.3,中高,0.87,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C06@(111.5,11.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-07 06:00,111.1,30.7,270,R02C06,2,6,row_2,5,70.1,中高,0.83,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C06@(111.1,30.7); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-07 07:00,90.2,30.3,270,R02C05,2,5,row_2,5,78.9,中高,0.96,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C05,verify_soil_moisture_next_pass,send_irrigation_alert,R02C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 08:00,69.2,29.8,270,R02C04,2,4,row_2,5,80.5,高,0.98,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C04,verify_soil_moisture_next_pass,send_irrigation_alert,R02C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 09:00,48.6,29.4,270,R02C03,2,3,row_2,5,80.4,高,0.96,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C03,verify_soil_moisture_next_pass,send_irrigation_alert,R02C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 10:00,28.6,29.1,270,R02C02,2,2,row_2,5,80.7,高,0.98,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C02,verify_soil_moisture_next_pass,send_irrigation_alert,R02C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 11:00,9.3,29.0,270,R02C01,2,1,row_2,5,80.7,高,0.97,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C01,verify_soil_moisture_next_pass,send_irrigation_alert,R02C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 12:00,10.3,49.2,90,R03C01,3,1,row_3,5,80.5,高,0.96,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C01,verify_soil_moisture_next_pass,send_irrigation_alert,R03C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 13:00,31.2,49.5,90,R03C02,3,2,row_3,5,80.4,高,0.96,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C02,verify_soil_moisture_next_pass,send_irrigation_alert,R03C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 14:00,51.5,50.0,90,R03C03,3,3,row_3,5,80.6,高,0.98,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C03,verify_soil_moisture_next_pass,send_irrigation_alert,R03C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 15:00,71.1,50.5,90,R03C04,3,4,row_3,5,80.7,高,0.98,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C04,verify_soil_moisture_next_pass,send_irrigation_alert,R03C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-07 16:00,90.2,50.9,90,R03C05,3,5,row_3,5,80.5,高,0.98,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C05,verify_soil_moisture_next_pass,send_irrigation_alert,R03C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
