timestamp,target_region,target_x_m,target_y_m,risk_level,dominant_risk,uncertainty_level,action_permission,safety_action,robot_action_mode,action_priority,motion_command,perception_command,actuator_command,operator_notification,execution_guard,command_status
2026-08-07 03:00,R01C04,70.3,10.7,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R01C04@(70.3,10.7); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-07 04:00,R01C05,91.2,11.0,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R01C05,verify_soil_moisture_next_pass,send_irrigation_alert,R01C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 05:00,R01C06,111.5,11.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R01C06@(111.5,11.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-07 06:00,R02C06,111.1,30.7,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R02C06@(111.1,30.7); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-07 07:00,R02C05,90.2,30.3,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C05,verify_soil_moisture_next_pass,send_irrigation_alert,R02C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 08:00,R02C04,69.2,29.8,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C04,verify_soil_moisture_next_pass,send_irrigation_alert,R02C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 09:00,R02C03,48.6,29.4,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C03,verify_soil_moisture_next_pass,send_irrigation_alert,R02C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 10:00,R02C02,28.6,29.1,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C02,verify_soil_moisture_next_pass,send_irrigation_alert,R02C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 11:00,R02C01,9.3,29.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C01,verify_soil_moisture_next_pass,send_irrigation_alert,R02C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 12:00,R03C01,10.3,49.2,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C01,verify_soil_moisture_next_pass,send_irrigation_alert,R03C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 13:00,R03C02,31.2,49.5,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C02,verify_soil_moisture_next_pass,send_irrigation_alert,R03C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 14:00,R03C03,51.5,50.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C03,verify_soil_moisture_next_pass,send_irrigation_alert,R03C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 15:00,R03C04,71.1,50.5,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C04,verify_soil_moisture_next_pass,send_irrigation_alert,R03C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 16:00,R03C05,90.2,50.9,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C05,verify_soil_moisture_next_pass,send_irrigation_alert,R03C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 17:00,R03C06,109.2,51.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C06,verify_soil_moisture_next_pass,send_irrigation_alert,R03C06 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-07 18:00,R04C06,108.6,70.9,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C06@(108.6,70.9); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-07 19:00,R04C05,88.6,70.6,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C05@(88.6,70.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-07 20:00,R04C04,69.3,70.1,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C04@(69.3,70.1); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-07 21:00,R04C03,50.3,69.6,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C03@(50.3,69.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-07 22:00,R04C02,31.2,69.2,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C02@(31.2,69.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-07 23:00,R04C01,11.5,69.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C01@(11.5,69.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C01 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-08 00:00,R01C01,11.1,9.0,很低,healthy,中,hold,monitor_more_context,monitor_context,normal,continue_patrol; revisit_region:R01C01,collect_next_context_window,none,R01C01 风险或不确定性处于中间状态，继续观察,no_direct_field_actuation,monitoring
2026-08-08 01:00,R01C02,30.2,9.3,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C02@(30.2,9.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-08 02:00,R01C03,49.2,9.7,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C03@(49.2,9.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-08 03:00,R01C04,68.6,10.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C04@(68.6,10.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-08 04:00,R01C05,88.6,10.7,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C05@(88.6,10.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-08 05:00,R01C06,109.3,10.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C06@(109.3,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-08 06:00,R02C06,110.3,31.0,中,drought,低,hold,monitor_more_context,monitor_context,normal,continue_patrol; revisit_region:R02C06,collect_next_context_window,none,R02C06 风险或不确定性处于中间状态，继续观察,no_direct_field_actuation,monitoring
2026-08-08 07:00,R02C05,91.2,30.8,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C05@(91.2,30.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-08 08:00,R02C04,71.5,30.4,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C04,verify_soil_moisture_next_pass,send_irrigation_alert,R02C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 09:00,R02C03,51.1,29.9,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C03,verify_soil_moisture_next_pass,send_irrigation_alert,R02C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 10:00,R02C02,30.2,29.4,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C02,verify_soil_moisture_next_pass,send_irrigation_alert,R02C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 11:00,R02C01,9.2,29.1,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C01,verify_soil_moisture_next_pass,send_irrigation_alert,R02C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 12:00,R03C01,8.6,49.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C01,verify_soil_moisture_next_pass,send_irrigation_alert,R03C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 13:00,R03C02,28.6,49.1,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C02,verify_soil_moisture_next_pass,send_irrigation_alert,R03C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 14:00,R03C03,49.4,49.5,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C03,verify_soil_moisture_next_pass,send_irrigation_alert,R03C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 15:00,R03C04,70.4,50.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C04,verify_soil_moisture_next_pass,send_irrigation_alert,R03C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 16:00,R03C05,91.2,50.4,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R03C05@(91.2,50.4); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R03C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-08 17:00,R03C06,111.5,50.8,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C06,verify_soil_moisture_next_pass,send_irrigation_alert,R03C06 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 18:00,R04C06,111.1,71.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C06@(111.1,71.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-08 19:00,R04C05,90.1,70.9,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R04C05,verify_soil_moisture_next_pass,send_irrigation_alert,R04C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-08 20:00,R04C04,69.1,70.6,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C04@(69.1,70.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-08 21:00,R04C03,48.6,70.2,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C03@(48.6,70.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-08 22:00,R04C02,28.6,69.7,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C02@(28.6,69.7); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-08 23:00,R04C01,9.4,69.3,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R04C01,verify_soil_moisture_next_pass,send_irrigation_alert,R04C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-09 00:00,R01C01,10.4,9.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R01C01@(10.4,9.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C01 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
